Date,Location,Food_Category,Food_Item,Quantity_Produced,Quantity_Sold,Quantity_Wasted,Cost_Per_Unit,Revenue_Per_Unit,Temperature,Customers,Month,Month_Name,Day,Day_Name,Waste_Percentage,Financial_Loss,Total_Revenue,Potential_Revenue,Waste_Risk
2025-08-09 08:06:05.043362240,Bangalore,Fruits,Mango,407,230,177,61.36,112.44,23.3,246.0,8,August,9,Saturday,43.48894348894349,10860.72,25861.2,45763.08,High
2025-08-09 19:47:21.094062704,Delhi,Vegetables,Potato,195,132,63,11.04,15.36,26.8,100.0,8,August,9,Saturday,32.30769230769231,695.52,2027.52,2995.2,High
2025-08-10 07:28:37.144763176,Chennai,Fruits,Apple,259,221,38,21.73,31.28,32.9,57.0,8,August,10,Sunday,14.671814671814673,825.74,6912.88,8101.52,Low
2025-08-10 19:09:53.195463640,Delhi,Bakery,Donut,305,297,8,40.04,72.45,34.7,256.0,8,August,10,Sunday,2.622950819672131,320.32,21517.65,22097.25,Low
2025-08-11 06:51:09.246164104,Chennai,Fruits,Apple,204,203,1,47.46,67.67,35.2,479.0,8,August,11,Monday,0.49019607843137253,47.46,13737.01,13804.68,Low
2025-08-11 18:32:25.296864576,Bangalore,Bakery,Donut,234,206,28,20.35,36.35,29.7,489.0,8,August,11,Monday,11.965811965811966,569.8000000000001,7488.1,8505.9,Low
2025-08-12 06:13:41.347565040,Mumbai,Bakery,Cake,187,117,70,39.7,78.35,39.8,231.0,8,August,12,Tuesday,37.4331550802139,2779.0,9166.949999999999,14651.449999999999,High
2025-08-12 17:54:57.398265512,Chennai,Fruits,Apple,330,307,23,56.82,85.6,20.3,349.0,8,August,12,Tuesday,6.969696969696971,1306.86,26279.199999999997,28247.999999999996,Low
2025-08-13 05:36:13.448965976,Delhi,Dairy,Butter,400,312,88,70.94,118.17,37.2,352.0,8,August,13,Wednesday,22.0,6242.719999999999,36869.04,47268.0,Medium
2025-08-13 17:17:29.499666440,Chennai,Prepared Food,Sandwich,176,104,72,47.76,72.67,20.8,406.0,8,August,13,Wednesday,40.909090909090914,3438.72,7557.68,12789.92,High
2025-08-14 04:58:45.550366912,Bangalore,Prepared Food,Rice Bowl,175,131,44,82.93,115.65,30.3,431.0,8,August,14,Thursday,25.142857142857146,3648.92,15150.150000000001,20238.75,Medium
2025-08-14 16:40:01.601067376,Delhi,Fruits,Apple,261,210,51,48.39,67.63,20.5,308.0,8,August,14,Thursday,19.54022988505747,2467.89,14202.3,17651.43,Medium
2025-08-15 04:21:17.651767840,Bangalore,Vegetables,Carrot,345,311,34,76.0,98.82,33.1,455.0,8,August,15,Friday,9.855072463768117,2584.0,30733.019999999997,34092.899999999994,Low
2025-08-15 16:02:33.702468312,Chennai,Prepared Food,Rice Bowl,150,131,19,50.69,96.31,21.1,285.0,8,August,15,Friday,12.666666666666668,963.1099999999999,12616.61,14446.5,Low
2025-08-16 03:43:49.753168776,Chennai,Prepared Food,Rice Bowl,437,338,99,51.16,96.81,30.0,111.0,8,August,16,Saturday,22.65446224256293,5064.839999999999,32721.780000000002,42305.97,Medium
2025-08-16 15:25:05.803869248,Bangalore,Prepared Food,Rice Bowl,107,66,41,57.69,90.81,33.7,74.0,8,August,16,Saturday,38.31775700934579,2365.29,5993.46,9716.67,High
2025-08-17 03:06:21.854569712,Hyderabad,Prepared Food,Pizza,142,118,24,61.93,87.11,23.9,447.0,8,August,17,Sunday,16.901408450704224,1486.32,10278.98,12369.62,Medium
2025-08-17 14:47:37.905270176,Delhi,Vegetables,Tomato,133,84,49,69.55,130.19,22.8,137.0,8,August,17,Sunday,36.84210526315789,3407.95,10935.96,17315.27,High
2025-08-18 02:28:53.955970648,Delhi,Fruits,Mango,137,90,47,82.27,128.47,28.5,477.0,8,August,18,Monday,34.306569343065696,3866.6899999999996,11562.3,17600.39,High
2025-08-18 14:10:10.006671112,Mumbai,Prepared Food,Rice Bowl,481,312,169,47.19,74.75,35.0,64.0,8,August,18,Monday,35.13513513513514,7975.11,23322.0,35954.75,High
2025-08-19 01:51:26.057371576,Delhi,Dairy,Yogurt,126,91,35,84.54,119.99,39.7,230.0,8,August,19,Tuesday,27.77777777777778,2958.9,10919.09,15118.74,Medium
2025-08-19 13:32:42.108072048,Delhi,Bakery,Donut,462,296,166,58.78,114.23,39.8,304.0,8,August,19,Tuesday,35.93073593073593,9757.48,33812.08,52774.26,High
2025-08-20 01:13:58.158772512,Hyderabad,Bakery,Donut,487,268,219,35.26,70.5,25.9,294.0,8,August,20,Wednesday,44.969199178644764,7721.94,18894.0,34333.5,High
2025-08-20 12:55:14.209472984,Chennai,Dairy,Butter,492,481,11,29.42,41.51,26.9,149.0,8,August,20,Wednesday,2.2357723577235773,323.62,19966.309999999998,20422.92,Low
2025-08-21 00:36:30.260173448,Bangalore,Bakery,Bread,204,180,24,58.41,88.59,23.2,151.0,8,August,21,Thursday,11.76470588235294,1401.84,15946.2,18072.36,Low
2025-08-21 12:17:46.310873912,Chennai,Vegetables,Spinach,400,294,106,57.67,89.01,31.5,436.0,8,August,21,Thursday,26.5,6113.02,26168.940000000002,35604.0,Medium
2025-08-21 23:59:02.361574384,Bangalore,Dairy,Milk,378,236,142,23.92,38.66,29.0,448.0,8,August,21,Thursday,37.56613756613756,3396.6400000000003,9123.759999999998,14613.48,High
2025-08-22 11:40:18.412274848,Hyderabad,Fruits,Apple,429,382,47,43.27,66.23,29.3,307.0,8,August,22,Friday,10.955710955710956,2033.69,25299.86,28412.670000000002,Low
2025-08-22 23:21:34.462975312,Delhi,Dairy,Yogurt,126,97,29,11.35,16.03,41.9,156.0,8,August,22,Friday,23.015873015873016,329.15,1554.91,2019.7800000000002,Medium
2025-08-23 11:02:50.513675784,Mumbai,Vegetables,Tomato,470,403,67,11.84,20.4,26.1,365.0,8,August,23,Saturday,14.255319148936172,793.28,8221.199999999999,9588.0,Low
2025-08-23 22:44:06.564376248,Mumbai,Dairy,Yogurt,345,299,46,31.61,60.89,31.9,286.0,8,August,23,Saturday,13.333333333333334,1454.06,18206.11,21007.05,Low
2025-08-24 10:25:22.615076720,Mumbai,Fruits,Orange,438,377,61,55.44,106.5,27.9,329.0,8,August,24,Sunday,13.926940639269406,3381.8399999999997,40150.5,46647.0,Low
2025-08-24 22:06:38.665777184,Chennai,Prepared Food,Burger,231,139,92,59.81,98.54,26.7,353.0,8,August,24,Sunday,39.82683982683983,5502.52,13697.060000000001,22762.74,High
2025-08-25 09:47:54.716477648,Bangalore,Bakery,Donut,239,151,88,27.73,44.06,25.0,127.0,8,August,25,Monday,36.82008368200837,2440.2400000000002,6653.06,10530.34,High
2025-08-25 21:29:10.767178120,Hyderabad,Dairy,Cheese,352,324,28,58.35,84.17,23.4,158.0,8,August,25,Monday,7.954545454545454,1633.8,27271.08,29627.84,Low
2025-08-26 09:10:26.817878584,Mumbai,Dairy,Yogurt,489,286,203,13.21,21.78,32.2,59.0,8,August,26,Tuesday,41.513292433537835,2681.63,6229.08,10650.42,High
2025-08-26 20:51:42.868579048,Chennai,Fruits,Banana,370,289,81,32.7,61.07,40.8,315.0,8,August,26,Tuesday,21.891891891891895,2648.7000000000003,17649.23,22595.9,Medium
2025-08-27 08:32:58.919279520,Bangalore,Vegetables,Carrot,166,97,69,25.33,41.79,33.1,386.0,8,August,27,Wednesday,41.566265060240966,1747.77,4053.63,6937.139999999999,High
2025-08-27 20:14:14.969979984,Chennai,Vegetables,Carrot,186,121,65,99.9,198.91,39.4,450.0,8,August,27,Wednesday,34.946236559139784,6493.5,24068.11,36997.26,High
2025-08-28 07:55:31.020680448,Mumbai,Dairy,Butter,359,218,141,17.82,25.95,24.1,349.0,8,August,28,Thursday,39.27576601671309,2512.62,5657.099999999999,9316.05,High
2025-08-28 19:36:47.071380920,Hyderabad,Dairy,Butter,495,401,94,11.09,18.45,33.3,116.0,8,August,28,Thursday,18.98989898989899,1042.46,7398.45,9132.75,Medium
2025-08-29 07:18:03.122081384,Delhi,Vegetables,Spinach,431,328,103,41.49,72.16,37.3,263.0,8,August,29,Friday,23.897911832946637,4273.47,23668.48,31100.96,Medium
2025-08-29 18:59:19.172781856,Chennai,Vegetables,Tomato,190,167,23,55.29,74.5,35.9,275.0,8,August,29,Friday,12.105263157894736,1271.67,12441.5,14155.0,Low
2025-08-30 06:40:35.223482320,Bangalore,Vegetables,Spinach,349,238,111,48.39,93.02,38.6,82.0,8,August,30,Saturday,31.805157593123205,5371.29,22138.76,32463.98,High
2025-08-30 18:21:51.274182784,Delhi,Vegetables,Tomato,264,256,8,54.61,82.97,36.6,336.0,8,August,30,Saturday,3.0303030303030303,436.88,21240.32,21904.079999999998,Low
2025-08-31 06:03:07.324883256,Delhi,Vegetables,Tomato,271,160,111,66.11,116.75,24.7,237.0,8,August,31,Sunday,40.959409594095945,7338.21,18680.0,31639.25,High
2025-08-31 17:44:23.375583720,Mumbai,Fruits,Apple,299,237,62,32.69,52.89,28.5,120.0,8,August,31,Sunday,20.735785953177256,2026.7799999999997,12534.93,15814.11,Medium
2025-09-01 05:25:39.426284184,Hyderabad,Vegetables,Potato,142,85,57,48.35,72.59,23.5,351.0,9,September,1,Monday,40.140845070422536,2755.9500000000003,6170.150000000001,10307.78,High
2025-09-01 17:06:55.476984656,Mumbai,Dairy,Milk,419,281,138,78.46,128.4,40.5,388.0,9,September,1,Monday,32.93556085918855,10827.48,36080.4,53799.600000000006,High
2025-09-02 04:48:11.527685120,Chennai,Dairy,Butter,433,265,168,96.21,182.63,25.1,169.0,9,September,2,Tuesday,38.799076212471135,16163.279999999999,48396.95,79078.79,High
2025-09-02 16:29:27.578385592,Chennai,Bakery,Cake,257,232,25,32.79,48.34,33.0,454.0,9,September,2,Tuesday,9.72762645914397,819.75,11214.880000000001,12423.380000000001,Low
2025-09-03 04:10:43.629086056,Chennai,Bakery,Bread,184,146,38,58.43,113.08,38.6,108.0,9,September,3,Wednesday,20.652173913043477,2220.34,16509.68,20806.72,Medium
2025-09-03 15:51:59.679786520,Chennai,Vegetables,Spinach,243,222,21,20.0,29.9,37.0,496.0,9,September,3,Wednesday,8.641975308641975,420.0,6637.799999999999,7265.7,Low
2025-09-04 03:33:15.730486992,Delhi,Dairy,Cheese,215,143,72,24.72,39.68,30.0,328.0,9,September,4,Thursday,33.48837209302326,1779.84,5674.24,8531.2,High
2025-09-04 15:14:31.781187456,Mumbai,Prepared Food,Sandwich,408,319,89,40.74,80.47,31.2,299.0,9,September,4,Thursday,21.813725490196077,3625.86,25669.93,32831.76,Medium
2025-09-05 02:55:47.831887920,Bangalore,Vegetables,Spinach,210,196,14,21.39,34.94,36.8,281.0,9,September,5,Friday,6.666666666666667,299.46000000000004,6848.24,7337.4,Low
2025-09-05 14:37:03.882588392,Bangalore,Vegetables,Carrot,473,369,104,77.75,116.42,24.8,474.0,9,September,5,Friday,21.987315010570825,8086.0,42958.98,55066.66,Medium
2025-09-06 02:18:19.933288856,Chennai,Dairy,Butter,298,242,56,17.84,23.65,33.6,82.0,9,September,6,Saturday,18.79194630872483,999.04,5723.299999999999,7047.7,Medium
2025-09-06 13:59:35.983989328,Chennai,Vegetables,Spinach,466,419,47,38.26,62.05,25.2,73.0,9,September,6,Saturday,10.085836909871244,1798.2199999999998,25998.949999999997,28915.3,Low
2025-09-07 01:40:52.034689792,Mumbai,Dairy,Butter,387,256,131,58.08,109.73,32.8,484.0,9,September,7,Sunday,33.850129198966414,7608.48,28090.88,42465.51,High
2025-09-07 13:22:08.085390256,Mumbai,Vegetables,Spinach,265,206,59,80.2,141.68,26.8,382.0,9,September,7,Sunday,22.264150943396228,4731.8,29186.08,37545.200000000004,Medium
2025-09-08 01:03:24.136090728,Chennai,Prepared Food,Burger,404,390,14,61.61,116.91,25.3,74.0,9,September,8,Monday,3.4653465346534658,862.54,45594.9,47231.64,Low
2025-09-08 12:44:40.186791192,Delhi,Dairy,Butter,104,75,29,56.08,111.86,34.4,315.0,9,September,8,Monday,27.884615384615387,1626.32,8389.5,11633.44,Medium
2025-09-09 00:25:56.237491656,Chennai,Prepared Food,Rice Bowl,282,171,111,72.08,118.02,22.7,168.0,9,September,9,Tuesday,39.361702127659576,8000.88,20181.42,33281.64,High
2025-09-09 12:07:12.288192128,Delhi,Prepared Food,Pizza,332,275,57,55.52,103.93,38.9,423.0,9,September,9,Tuesday,17.16867469879518,3164.6400000000003,28580.750000000004,34504.76,Medium
2025-09-09 23:48:28.338892592,Mumbai,Vegetables,Potato,113,82,31,47.62,80.76,34.3,392.0,9,September,9,Tuesday,27.43362831858407,1476.22,6622.320000000001,9125.880000000001,Medium
2025-09-10 11:29:44.389593064,Chennai,Dairy,Yogurt,431,411,20,18.86,36.62,32.3,252.0,9,September,10,Wednesday,4.640371229698376,377.2,15050.82,15783.22,Low
2025-09-10 23:11:00.440293528,Bangalore,Fruits,Orange,402,315,87,25.26,47.29,40.5,394.0,9,September,10,Wednesday,21.641791044776117,2197.6200000000003,14896.35,19010.579999999998,Medium
2025-09-11 10:52:16.490993992,Delhi,Bakery,Bread,475,394,81,72.83,110.53,22.2,245.0,9,September,11,Thursday,17.05263157894737,5899.23,43548.82,52501.75,Medium
2025-09-11 22:33:32.541694464,Delhi,Dairy,Yogurt,330,296,34,22.6,34.48,32.7,136.0,9,September,11,Thursday,10.303030303030303,768.4000000000001,10206.08,11378.4,Low
2025-09-12 10:14:48.592394928,Delhi,Prepared Food,Pizza,485,406,79,40.47,53.19,28.0,97.0,9,September,12,Friday,16.288659793814432,3197.13,21595.14,25797.149999999998,Medium
2025-09-12 21:56:04.643095392,Chennai,Fruits,Banana,235,140,95,59.84,119.11,36.1,409.0,9,September,12,Friday,40.42553191489361,5684.8,16675.4,27990.85,High
2025-09-13 09:37:20.693795864,Hyderabad,Dairy,Butter,316,233,83,84.63,136.31,32.6,289.0,9,September,13,Saturday,26.265822784810126,7024.29,31760.23,43073.96,Medium
2025-09-13 21:18:36.744496328,Mumbai,Bakery,Croissant,392,239,153,84.52,119.19,33.1,136.0,9,September,13,Saturday,39.03061224489796,12931.56,28486.41,46722.479999999996,High
2025-09-14 08:59:52.795196800,Delhi,Bakery,Croissant,495,412,83,30.47,43.27,34.7,433.0,9,September,14,Sunday,16.767676767676768,2529.0099999999998,17827.24,21418.65,Medium
2025-09-14 20:41:08.845897264,Delhi,Dairy,Cheese,139,83,56,90.42,142.18,26.9,277.0,9,September,14,Sunday,40.28776978417266,5063.52,11800.94,19763.02,High
2025-09-15 08:22:24.896597728,Mumbai,Vegetables,Tomato,121,88,33,37.31,71.07,37.2,400.0,9,September,15,Monday,27.27272727272727,1231.23,6254.16,8599.47,Medium
2025-09-15 20:03:40.947298200,Bangalore,Prepared Food,Burger,183,179,4,45.87,65.09,36.8,215.0,9,September,15,Monday,2.185792349726776,183.48,11651.11,11911.470000000001,Low
2025-09-16 07:44:56.997998664,Delhi,Prepared Food,Rice Bowl,325,263,62,86.63,149.56,38.8,301.0,9,September,16,Tuesday,19.076923076923077,5371.0599999999995,39334.28,48607.0,Medium
2025-09-16 19:26:13.048699128,Mumbai,Fruits,Apple,349,343,6,79.76,148.56,31.7,215.0,9,September,16,Tuesday,1.7191977077363898,478.56000000000006,50956.08,51847.44,Low
2025-09-17 07:07:29.099399600,Hyderabad,Fruits,Orange,167,105,62,34.75,47.11,29.5,149.0,9,September,17,Wednesday,37.12574850299401,2154.5,4946.55,7867.37,High
2025-09-17 18:48:45.150100064,Chennai,Vegetables,Potato,234,135,99,39.95,73.05,34.3,257.0,9,September,17,Wednesday,42.30769230769231,3955.05,9861.75,17093.7,High
2025-09-18 06:30:01.200800528,Delhi,Dairy,Yogurt,479,340,139,85.21,151.82,31.3,468.0,9,September,18,Thursday,29.018789144050107,11844.189999999999,51618.799999999996,72721.78,Medium
2025-09-18 18:11:17.251501000,Mumbai,Bakery,Bread,163,92,71,52.89,79.72,31.3,390.0,9,September,18,Thursday,43.558282208588956,3755.19,7334.24,12994.36,High
2025-09-19 05:52:33.302201464,Chennai,Prepared Food,Rice Bowl,279,210,69,14.26,18.95,25.5,418.0,9,September,19,Friday,24.731182795698924,983.9399999999999,3979.5,5287.05,Medium
2025-09-19 17:33:49.352901936,Bangalore,Bakery,Croissant,169,108,61,57.89,91.56,23.6,118.0,9,September,19,Friday,36.09467455621302,3531.29,9888.48,15473.640000000001,High
2025-09-20 05:15:05.403602400,Hyderabad,Bakery,Cake,156,85,71,32.81,44.36,22.3,402.0,9,September,20,Saturday,45.51282051282051,2329.51,3770.6,6920.16,High
2025-09-20 16:56:21.454302864,Bangalore,Fruits,Orange,150,100,50,88.44,145.0,26.7,91.0,9,September,20,Saturday,33.33333333333333,4422.0,14500.0,21750.0,High
2025-09-21 04:37:37.505003336,Bangalore,Fruits,Apple,295,223,72,99.73,159.36,27.7,75.0,9,September,21,Sunday,24.40677966101695,7180.56,35537.280000000006,47011.200000000004,Medium
2025-09-21 16:18:53.555703800,Mumbai,Dairy,Cheese,364,260,104,50.88,91.77,22.4,130.0,9,September,21,Sunday,28.57142857142857,5291.52,23860.2,33404.28,Medium
2025-09-22 04:00:09.606404264,Bangalore,Prepared Food,Burger,420,388,32,38.47,76.3,25.7,221.0,9,September,22,Monday,7.6190476190476195,1231.04,29604.399999999998,32046.0,Low
2025-09-22 15:41:25.657104736,Bangalore,Bakery,Croissant,449,345,104,99.25,193.47,26.8,412.0,9,September,22,Monday,23.16258351893096,10322.0,66747.15,86868.03,Medium
2025-09-23 03:22:41.707805200,Hyderabad,Dairy,Cheese,344,334,10,94.75,170.34,26.5,148.0,9,September,23,Tuesday,2.9069767441860463,947.5,56893.56,58596.96,Low
2025-09-23 15:03:57.758505672,Delhi,Prepared Food,Burger,179,113,66,26.02,48.85,26.1,157.0,9,September,23,Tuesday,36.87150837988827,1717.32,5520.05,8744.15,High
2025-09-24 02:45:13.809206136,Bangalore,Fruits,Apple,308,254,54,69.41,130.86,35.8,317.0,9,September,24,Wednesday,17.532467532467532,3748.14,33238.44,40304.880000000005,Medium
2025-09-24 14:26:29.859906600,Chennai,Bakery,Bread,442,344,98,52.29,80.09,36.6,363.0,9,September,24,Wednesday,22.171945701357465,5124.42,27550.960000000003,35399.78,Medium
2025-09-25 02:07:45.910607072,Hyderabad,Prepared Food,Rice Bowl,217,123,94,82.22,109.27,28.3,173.0,9,September,25,Thursday,43.31797235023041,7728.68,13440.21,23711.59,High
2025-09-25 13:49:01.961307536,Bangalore,Dairy,Milk,251,241,10,56.19,107.35,26.4,300.0,9,September,25,Thursday,3.9840637450199203,561.9,25871.35,26944.85,Low
2025-09-26 01:30:18.012008000,Delhi,Vegetables,Potato,450,345,105,21.23,30.4,27.7,201.0,9,September,26,Friday,23.333333333333332,2229.15,10488.0,13680.0,Medium
2025-09-26 13:11:34.062708472,Hyderabad,Bakery,Bread,425,301,124,54.38,80.8,35.5,317.0,9,September,26,Friday,29.176470588235293,6743.12,24320.8,34340.0,Medium
2025-09-27 00:52:50.113408936,Hyderabad,Fruits,Mango,403,308,95,64.25,127.87,40.6,157.0,9,September,27,Saturday,23.573200992555833,6103.75,39383.96,51531.61,Medium
2025-09-27 12:34:06.164109408,Hyderabad,Dairy,Milk,266,190,76,96.48,185.73,35.8,417.0,9,September,27,Saturday,28.57142857142857,7332.4800000000005,35288.7,49404.18,Medium
2025-09-28 00:15:22.214809872,Delhi,Fruits,Banana,308,185,123,58.16,103.68,34.9,187.0,9,September,28,Sunday,39.935064935064936,7153.679999999999,19180.800000000003,31933.440000000002,High
2025-09-28 11:56:38.265510336,Mumbai,Vegetables,Tomato,253,193,60,39.06,63.94,33.6,109.0,9,September,28,Sunday,23.715415019762844,2343.6000000000004,12340.42,16176.82,Medium
2025-09-28 23:37:54.316210808,Bangalore,Dairy,Cheese,168,165,3,56.03,101.62,29.0,144.0,9,September,28,Sunday,1.7857142857142856,168.09,16767.3,17072.16,Low
2025-09-29 11:19:10.366911272,Chennai,Bakery,Bread,357,261,96,80.61,115.25,34.0,325.0,9,September,29,Monday,26.89075630252101,7738.5599999999995,30080.25,41144.25,Medium
2025-09-29 23:00:26.417611736,Chennai,Bakery,Donut,430,360,70,93.94,161.9,34.5,342.0,9,September,29,Monday,16.27906976744186,6575.8,58284.0,69617.0,Medium
2025-09-30 10:41:42.468312208,Bangalore,Dairy,Milk,374,244,130,29.71,48.95,26.1,428.0,9,September,30,Tuesday,34.75935828877005,3862.3,11943.800000000001,18307.3,High
2025-09-30 22:22:58.519012672,Hyderabad,Fruits,Mango,464,307,157,33.93,54.52,20.7,111.0,9,September,30,Tuesday,33.83620689655172,5327.01,16737.64,25297.280000000002,High
2025-10-01 10:04:14.569713144,Chennai,Fruits,Apple,119,67,52,59.14,101.32,40.6,446.0,10,October,1,Wednesday,43.69747899159664,3075.28,6788.44,12057.08,High
2025-10-01 21:45:30.620413608,Hyderabad,Fruits,Apple,460,370,90,26.31,46.58,30.1,169.0,10,October,1,Wednesday,19.565217391304348,2367.9,17234.6,21426.8,Medium
2025-10-02 09:26:46.671114072,Chennai,Fruits,Apple,432,237,195,83.28,160.96,20.3,229.0,10,October,2,Thursday,45.13888888888889,16239.6,38147.520000000004,69534.72,High
2025-10-02 21:08:02.721814544,Hyderabad,Dairy,Butter,225,128,97,18.4,33.44,41.1,372.0,10,October,2,Thursday,43.111111111111114,1784.8,4280.32,7523.999999999999,High
2025-10-03 08:49:18.772515008,Delhi,Bakery,Cake,497,384,113,56.1,88.81,23.6,116.0,10,October,3,Friday,22.736418511066397,6339.3,34103.04,44138.57,Medium
2025-10-03 20:30:34.823215472,Delhi,Fruits,Orange,424,242,182,94.78,127.48,28.9,337.0,10,October,3,Friday,42.924528301886795,17249.96,30850.16,54051.520000000004,High
2025-10-04 08:11:50.873915944,Mumbai,Fruits,Mango,438,309,129,86.19,119.74,22.0,404.0,10,October,4,Saturday,29.45205479452055,11118.51,36999.659999999996,52446.119999999995,Medium
2025-10-04 19:53:06.924616408,Chennai,Vegetables,Tomato,411,389,22,90.95,177.28,28.9,119.0,10,October,4,Saturday,5.35279805352798,2000.9,68961.92,72862.08,Low
2025-10-05 07:34:22.975316880,Hyderabad,Vegetables,Carrot,461,255,206,21.03,41.0,30.0,475.0,10,October,5,Sunday,44.68546637744035,4332.18,10455.0,18901.0,High
2025-10-05 19:15:39.026017344,Delhi,Fruits,Mango,494,366,128,54.66,97.46,27.4,62.0,10,October,5,Sunday,25.910931174089068,6996.48,35670.36,48145.24,Medium
2025-10-06 06:56:55.076717808,Delhi,Fruits,Orange,245,164,81,54.03,87.27,24.4,396.0,10,October,6,Monday,33.06122448979592,4376.43,14312.279999999999,21381.149999999998,High
2025-10-06 18:38:11.127418280,Delhi,Vegetables,Spinach,129,120,9,78.17,121.15,41.8,409.0,10,October,6,Monday,6.976744186046512,703.53,14538.0,15628.35,Low
2025-10-07 06:19:27.178118744,Chennai,Vegetables,Carrot,114,64,50,39.77,56.67,36.8,260.0,10,October,7,Tuesday,43.859649122807014,1988.5000000000002,3626.88,6460.38,High
2025-10-07 18:00:43.228819208,Chennai,Fruits,Mango,424,296,128,38.63,56.16,34.9,440.0,10,October,7,Tuesday,30.18867924528302,4944.64,16623.36,23811.84,High
2025-10-08 05:41:59.279519680,Hyderabad,Prepared Food,Burger,231,226,5,68.02,101.66,41.9,385.0,10,October,8,Wednesday,2.1645021645021645,340.09999999999997,22975.16,23483.46,Low
2025-10-08 17:23:15.330220144,Chennai,Prepared Food,Burger,339,247,92,17.93,33.93,36.1,53.0,10,October,8,Wednesday,27.13864306784661,1649.56,8380.71,11502.27,Medium
2025-10-09 05:04:31.380920608,Bangalore,Vegetables,Spinach,354,307,47,56.08,94.45,31.8,326.0,10,October,9,Thursday,13.27683615819209,2635.7599999999998,28996.15,33435.3,Low
2025-10-09 16:45:47.431621080,Chennai,Bakery,Bread,425,299,126,94.91,129.93,25.8,208.0,10,October,9,Thursday,29.64705882352941,11958.66,38849.07,55220.25,Medium
2025-10-10 04:27:03.482321544,Mumbai,Prepared Food,Pizza,171,155,16,22.51,33.24,36.1,66.0,10,October,10,Friday,9.35672514619883,360.16,5152.200000000001,5684.04,Low
2025-10-10 16:08:19.533022016,Chennai,Fruits,Mango,393,311,82,73.75,114.87,32.2,230.0,10,October,10,Friday,20.865139949109416,6047.5,35724.57,45143.91,Medium
2025-10-11 03:49:35.583722480,Hyderabad,Fruits,Mango,107,102,5,75.29,108.93,39.5,371.0,10,October,11,Saturday,4.672897196261682,376.45000000000005,11110.86,11655.51,Low
2025-10-11 15:30:51.634422944,Mumbai,Prepared Food,Sandwich,318,291,27,94.81,173.36,24.6,191.0,10,October,11,Saturday,8.49056603773585,2559.87,50447.76,55128.48,Low
2025-10-12 03:12:07.685123416,Mumbai,Bakery,Croissant,384,338,46,44.78,64.84,33.9,166.0,10,October,12,Sunday,11.979166666666668,2059.88,21915.920000000002,24898.56,Low
2025-10-12 14:53:23.735823880,Mumbai,Dairy,Cheese,231,182,49,58.74,111.04,36.8,267.0,10,October,12,Sunday,21.21212121212121,2878.26,20209.280000000002,25650.24,Medium
2025-10-13 02:34:39.786524344,Delhi,Fruits,Orange,228,181,47,68.61,130.32,22.5,267.0,10,October,13,Monday,20.614035087719298,3224.67,23587.92,29712.96,Medium
2025-10-13 14:15:55.837224816,Delhi,Bakery,Cake,152,140,12,56.19,96.09,24.0,299.0,10,October,13,Monday,7.894736842105263,674.28,13452.6,14605.68,Low
2025-10-14 01:57:11.887925280,Mumbai,Bakery,Cake,310,194,116,47.73,68.53,26.3,483.0,10,October,14,Tuesday,37.41935483870968,5536.679999999999,13294.82,21244.3,High
2025-10-14 13:38:27.938625752,Chennai,Dairy,Cheese,205,203,2,80.27,115.13,21.1,382.0,10,October,14,Tuesday,0.975609756097561,160.54,23371.39,23601.649999999998,Low
2025-10-15 01:19:43.989326216,Bangalore,Vegetables,Spinach,495,314,181,68.85,133.97,21.2,368.0,10,October,15,Wednesday,36.56565656565657,12461.849999999999,42066.58,66315.15,High
2025-10-15 13:01:00.040026680,Mumbai,Bakery,Croissant,236,167,69,43.83,73.39,39.3,249.0,10,October,15,Wednesday,29.23728813559322,3024.27,12256.13,17320.04,Medium
2025-10-16 00:42:16.090727152,Bangalore,Fruits,Apple,341,287,54,74.77,102.13,33.9,408.0,10,October,16,Thursday,15.835777126099707,4037.58,29311.309999999998,34826.33,Medium
2025-10-16 12:23:32.141427616,Mumbai,Bakery,Cake,468,260,208,53.95,70.99,35.1,140.0,10,October,16,Thursday,44.44444444444444,11221.6,18457.399999999998,33223.32,High
2025-10-17 00:04:48.192128080,Hyderabad,Fruits,Mango,237,178,59,46.65,68.23,31.8,358.0,10,October,17,Friday,24.894514767932492,2752.35,12144.94,16170.51,Medium
2025-10-17 11:46:04.242828552,Hyderabad,Vegetables,Tomato,119,113,6,15.34,23.22,39.7,318.0,10,October,17,Friday,5.042016806722689,92.03999999999999,2623.8599999999997,2763.18,Low
2025-10-17 23:27:20.293529016,Chennai,Fruits,Banana,426,366,60,29.18,50.52,28.3,318.0,10,October,17,Friday,14.084507042253522,1750.8,18490.32,21521.52,Low
2025-10-18 11:08:36.344229488,Delhi,Bakery,Bread,158,113,45,60.28,80.88,26.0,493.0,10,October,18,Saturday,28.48101265822785,2712.6,9139.439999999999,12779.039999999999,Medium
2025-10-18 22:49:52.394929952,Hyderabad,Fruits,Apple,153,128,25,61.85,110.56,23.6,487.0,10,October,18,Saturday,16.33986928104575,1546.25,14151.68,16915.68,Medium
2025-10-19 10:31:08.445630416,Delhi,Dairy,Yogurt,112,107,5,64.12,108.61,23.0,270.0,10,October,19,Sunday,4.464285714285714,320.6,11621.27,12164.32,Low
