Date,Location,Food_Category,Food_Item,Quantity_Produced,Quantity_Sold,Quantity_Wasted,Cost_Per_Unit,Revenue_Per_Unit,Temperature,Customers
2025-01-03 15:39:30.380253500,Mumbai,Prepared Food,Burger,162,107,55,80.52,105.27,36.8,146.0
2025-01-04 03:20:46.430953968,Hyderabad,Prepared Food,Pizza,391,336,55,32.58,53.98,40.0,120.0
2025-01-04 15:02:02.481654436,Chennai,Dairy,Yogurt,191,184,7,96.59,159.98,30.0,231.0
2025-01-05 02:43:18.532354904,Chennai,Bakery,Donut,219,140,79,62.18,93.13,26.1,433.0
2025-01-05 14:24:34.583055368,Chennai,Bakery,Bread,486,436,50,62.07,84.28,23.4,176.0
2025-01-06 02:05:50.633755836,Chennai,Prepared Food,Sandwich,154,135,19,20.38,38.9,30.4,417.0
2025-01-06 13:47:06.684456304,Chennai,Fruits,Apple,186,174,12,10.56,19.72,40.9,440.0
2025-01-07 01:28:22.735156772,Mumbai,Dairy,Cheese,375,278,97,11.28,16.7,29.9,149.0
2025-01-07 13:09:38.785857236,Chennai,Fruits,Apple,472,457,15,58.0,91.87,23.7,458.0
2025-01-08 00:50:54.836557704,Delhi,Prepared Food,Sandwich,295,190,105,30.45,51.18,35.3,195.0
2025-01-08 12:32:10.887258172,Mumbai,Dairy,Milk,367,217,150,86.67,162.25,20.3,178.0
2025-01-09 00:13:26.937958640,Delhi,Vegetables,Tomato,287,183,104,40.79,76.15,25.2,482.0
2025-01-09 11:54:42.988659104,Bangalore,Prepared Food,Rice Bowl,146,138,8,26.69,38.1,31.3,417.0
2025-01-09 23:35:59.039359572,Bangalore,Fruits,Mango,266,194,72,61.23,116.8,32.8,303.0
2025-01-10 11:17:15.090060040,Delhi,Dairy,Yogurt,137,133,4,45.5,86.77,25.4,304.0
2025-01-10 22:58:31.140760504,Bangalore,Fruits,Orange,488,409,79,41.32,79.62,41.3,458.0
2025-01-11 10:39:47.191460972,Bangalore,Vegetables,Spinach,334,332,2,34.01,47.06,25.1,360.0
2025-01-11 22:21:03.242161440,Hyderabad,Vegetables,Carrot,100,61,39,38.41,63.14,27.1,227.0
2025-01-12 10:02:19.292861908,Delhi,Dairy,Cheese,495,374,121,47.0,75.73,32.7,171.0
2025-01-12 21:43:35.343562372,Hyderabad,Bakery,Donut,351,311,40,10.7,17.6,41.7,228.0
2025-01-13 09:24:51.394262840,Bangalore,Dairy,Butter,456,409,47,29.58,41.22,41.0,116.0
2025-01-13 21:06:07.444963308,Chennai,Prepared Food,Burger,275,167,108,65.82,110.67,22.8,280.0
2025-01-14 08:47:23.495663776,Mumbai,Bakery,Donut,424,369,55,29.57,46.03,28.6,53.0
2025-01-14 20:28:39.546364240,Mumbai,Fruits,Orange,423,332,91,16.12,24.53,25.9,157.0
2025-01-15 08:09:55.597064708,Chennai,Bakery,Donut,423,277,146,86.04,133.51,35.1,281.0
2025-01-15 19:51:11.647765176,Hyderabad,Bakery,Croissant,357,272,85,46.83,71.68,35.3,71.0
2025-01-16 07:32:27.698465644,Mumbai,Fruits,Orange,326,318,8,75.43,134.65,41.7,346.0
2025-01-16 19:13:43.749166108,Chennai,Bakery,Bread,367,213,154,92.36,130.18,36.5,385.0
2025-01-17 06:54:59.799866576,Mumbai,Prepared Food,Pizza,475,265,210,56.65,102.28,23.8,443.0
2025-01-17 18:36:15.850567044,Bangalore,Dairy,Butter,166,162,4,12.44,20.08,26.5,119.0
2025-01-18 06:17:31.901267512,Delhi,Bakery,Croissant,325,317,8,22.0,42.89,39.1,430.0
2025-01-18 17:58:47.951967976,Bangalore,Fruits,Banana,313,255,58,20.26,35.47,38.4,214.0
2025-01-19 05:40:04.002668444,Hyderabad,Bakery,Donut,377,320,57,57.58,76.24,34.1,422.0
2025-01-19 17:21:20.053368912,Mumbai,Prepared Food,Sandwich,419,367,52,33.86,54.26,42.0,136.0
2025-01-20 05:02:36.104069380,Mumbai,Bakery,Donut,197,135,62,57.18,101.03,25.9,
2025-01-20 16:43:52.154769844,Chennai,Vegetables,Tomato,247,158,89,67.88,103.25,33.7,459.0
2025-01-21 04:25:08.205470312,Chennai,Dairy,Yogurt,286,194,92,44.8,83.99,41.3,273.0
2025-01-21 16:06:24.256170780,Mumbai,Dairy,Butter,492,333,159,34.76,60.74,27.5,309.0
2025-01-22 03:47:40.306871248,Chennai,Fruits,Mango,471,269,202,12.22,21.85,36.0,70.0
2025-01-22 15:28:56.357571712,Delhi,Dairy,Yogurt,210,196,14,89.14,147.97,31.9,461.0
2025-01-23 03:10:12.408272180,Mumbai,Bakery,Bread,183,166,17,29.14,39.86,21.4,497.0
2025-01-23 14:51:28.458972648,Hyderabad,Dairy,Milk,357,357,0,52.21,101.81,34.1,125.0
2025-01-24 02:32:44.509673116,Chennai,Vegetables,Potato,148,129,19,98.29,173.31,38.0,395.0
2025-01-24 14:14:00.560373580,Chennai,Vegetables,Potato,353,208,145,69.0,91.62,33.1,485.0
2025-01-25 01:55:16.611074048,Mumbai,Prepared Food,Burger,248,201,47,70.37,131.94,25.4,407.0
2025-01-25 13:36:32.661774516,Hyderabad,Bakery,Croissant,216,188,28,27.32,37.46,40.0,496.0
2025-01-26 01:17:48.712474984,Delhi,Prepared Food,Burger,363,256,107,64.52,112.41,31.6,314.0
2025-01-26 12:59:04.763175448,Chennai,Dairy,Cheese,179,133,46,26.94,38.5,21.3,456.0
2025-01-27 00:40:20.813875916,Chennai,Bakery,Donut,435,340,95,14.41,24.51,38.0,274.0
2025-01-27 12:21:36.864576384,Hyderabad,Bakery,Bread,190,180,10,12.39,22.48,33.8,269.0
2025-01-28 00:02:52.915276852,Bangalore,Prepared Food,Rice Bowl,234,169,65,41.72,57.92,22.9,74.0
2025-01-28 11:44:08.965977316,Mumbai,Bakery,Bread,228,211,17,66.55,95.09,22.3,116.0
2025-01-28 23:25:25.016677784,Chennai,Prepared Food,Sandwich,165,147,18,73.29,138.09,21.2,342.0
2025-01-29 11:06:41.067378252,Delhi,Vegetables,Carrot,164,154,10,38.27,75.41,20.7,154.0
2025-01-29 22:47:57.118078716,Mumbai,Fruits,Banana,315,217,98,92.34,133.73,23.2,84.0
2025-01-30 10:29:13.168779184,Mumbai,Vegetables,Spinach,342,331,11,61.65,95.28,38.3,267.0
2025-01-30 22:10:29.219479652,Mumbai,Fruits,Mango,424,373,51,98.57,148.31,26.5,227.0
2025-01-31 09:51:45.270180120,Mumbai,Fruits,Orange,303,172,131,89.09,128.08,40.8,51.0
2025-01-31 21:33:01.320880584,Delhi,Bakery,Croissant,375,322,53,95.11,168.7,26.6,105.0
2025-02-01 09:14:17.371581052,Delhi,Fruits,Mango,316,252,64,48.06,89.24,23.1,71.0
2025-02-01 20:55:33.422281520,Delhi,Fruits,Apple,456,430,26,59.05,80.35,25.2,483.0
2025-02-02 08:36:49.472981988,Bangalore,Bakery,Cake,120,101,19,71.44,124.31,25.9,359.0
2025-02-02 20:18:05.523682452,Hyderabad,Dairy,Milk,435,426,9,61.25,115.31,41.8,150.0
2025-02-03 07:59:21.574382920,Mumbai,Dairy,Butter,452,346,106,30.36,42.27,39.5,51.0
2025-02-03 19:40:37.625083388,Mumbai,Fruits,Apple,222,222,0,83.54,134.82,30.8,319.0
2025-02-04 07:21:53.675783856,Chennai,Vegetables,Carrot,436,344,92,50.43,98.76,41.0,411.0
2025-02-04 19:03:09.726484320,Hyderabad,Bakery,Bread,199,126,73,34.12,66.14,33.9,458.0
2025-02-05 06:44:25.777184788,Chennai,Dairy,Milk,359,278,81,51.2,69.98,39.8,124.0
2025-02-05 18:25:41.827885256,Bangalore,Fruits,Orange,161,151,10,14.16,24.15,40.1,69.0
2025-02-06 06:06:57.878585724,Hyderabad,Dairy,Butter,412,344,68,69.66,137.64,40.1,349.0
2025-02-06 17:48:13.929286188,Chennai,Dairy,Butter,473,328,145,97.97,193.5,23.6,175.0
2025-02-07 05:29:29.979986656,Bangalore,Fruits,Banana,303,194,109,83.44,130.57,21.9,459.0
2025-02-07 17:10:46.030687124,Mumbai,Dairy,Cheese,167,115,52,73.81,142.77,23.0,442.0
2025-02-08 04:52:02.081387592,Hyderabad,Dairy,Milk,271,212,59,75.47,139.66,25.4,382.0
2025-02-08 16:33:18.132088056,Bangalore,Prepared Food,Sandwich,399,292,107,75.87,107.87,27.9,335.0
2025-02-09 04:14:34.182788524,Mumbai,Fruits,Apple,125,124,1,83.45,133.72,37.5,235.0
2025-02-09 15:55:50.233488992,Delhi,Bakery,Cake,110,98,12,91.92,129.43,33.8,485.0
2025-02-10 03:37:06.284189460,Chennai,Vegetables,Potato,286,270,16,41.07,58.36,33.7,147.0
2025-02-10 15:18:22.334889924,Hyderabad,Bakery,Croissant,214,136,78,74.56,131.6,27.6,433.0
2025-02-11 02:59:38.385590392,Mumbai,Fruits,Orange,139,107,32,62.79,101.64,31.4,219.0
2025-02-11 14:40:54.436290860,Delhi,Prepared Food,Pizza,268,179,89,49.84,90.34,25.1,328.0
2025-02-12 02:22:10.486991328,Delhi,Dairy,Butter,171,98,73,49.62,66.91,32.7,182.0
2025-02-12 14:03:26.537691792,Hyderabad,Prepared Food,Burger,206,135,71,14.76,26.43,21.2,331.0
2025-02-13 01:44:42.588392260,Hyderabad,Prepared Food,Pizza,253,186,67,53.73,91.13,40.2,95.0
2025-02-13 13:25:58.639092728,Bangalore,Dairy,Cheese,315,244,71,65.69,89.15,24.8,235.0
2025-02-14 01:07:14.689793196,Delhi,Dairy,Yogurt,198,121,77,58.86,81.85,28.3,483.0
2025-02-14 12:48:30.740493660,Chennai,Bakery,Bread,332,319,13,80.02,116.38,23.6,435.0
2025-02-15 00:29:46.791194128,Bangalore,Bakery,Bread,150,139,11,47.7,79.28,21.9,169.0
2025-02-15 12:11:02.841894596,Hyderabad,Fruits,Banana,422,334,88,37.58,74.17,41.2,170.0
2025-02-15 23:52:18.892595064,Hyderabad,Vegetables,Tomato,190,166,24,47.14,64.6,31.2,342.0
2025-02-16 11:33:34.943295528,Mumbai,Prepared Food,Burger,455,388,67,71.63,103.75,25.3,192.0
2025-02-16 23:14:50.993995996,Bangalore,Vegetables,Carrot,398,291,107,19.33,34.63,26.6,201.0
2025-02-17 10:56:07.044696464,Mumbai,Dairy,Cheese,331,207,124,98.22,172.38,36.3,353.0
2025-02-17 22:37:23.095396932,Mumbai,Bakery,Bread,445,389,56,43.19,79.42,37.8,454.0
2025-02-18 10:18:39.146097396,Mumbai,Fruits,Banana,297,206,91,53.55,103.26,40.0,217.0
2025-02-18 21:59:55.196797864,Mumbai,Dairy,Butter,175,171,4,29.54,49.61,41.3,118.0
2025-02-19 09:41:11.247498332,Mumbai,Bakery,Bread,168,157,11,58.38,99.42,34.2,214.0
2025-02-19 21:22:27.298198796,Delhi,Fruits,Mango,130,81,49,22.88,29.97,32.5,276.0
2025-02-20 09:03:43.348899264,Chennai,Dairy,Yogurt,120,70,50,95.8,185.11,35.7,366.0
2025-02-20 20:44:59.399599732,Hyderabad,Vegetables,Potato,485,386,99,78.86,129.31,23.3,274.0
2025-02-21 08:26:15.450300200,Chennai,Bakery,Croissant,112,79,33,65.18,91.91,41.2,381.0
2025-02-21 20:07:31.501000664,Chennai,Prepared Food,Sandwich,284,279,5,98.11,162.01,30.0,295.0
2025-02-22 07:48:47.551701136,Bangalore,Bakery,Donut,311,186,125,18.05,28.75,38.8,88.0
2025-02-22 19:30:03.602401600,Delhi,Bakery,Cake,236,232,4,74.8,102.54,33.7,64.0
2025-02-23 07:11:19.653102064,Chennai,Vegetables,Tomato,313,245,68,88.63,123.09,39.1,139.0
2025-02-23 18:52:35.703802536,Mumbai,Prepared Food,Burger,128,92,36,86.79,148.14,21.7,326.0
2025-02-24 06:33:51.754503000,Hyderabad,Bakery,Croissant,285,248,37,45.48,86.13,30.8,126.0
2025-02-24 18:15:07.805203464,Hyderabad,Dairy,Yogurt,330,198,132,62.91,122.94,36.0,68.0
2025-02-25 05:56:23.855903936,Mumbai,Fruits,Banana,219,153,66,40.06,55.07,25.3,390.0
2025-02-25 17:37:39.906604400,Bangalore,Fruits,Orange,352,319,33,28.94,51.59,39.3,65.0
2025-02-26 05:18:55.957304872,Hyderabad,Vegetables,Carrot,120,115,5,39.59,59.17,24.1,183.0
2025-02-26 17:00:12.008005336,Hyderabad,Fruits,Mango,165,98,67,73.84,97.09,29.2,152.0
2025-02-27 04:41:28.058705800,Hyderabad,Bakery,Croissant,200,179,21,92.54,158.1,30.2,170.0
2025-02-27 16:22:44.109406272,Bangalore,Dairy,Cheese,130,94,36,27.01,40.44,25.9,447.0
2025-02-28 04:04:00.160106736,Bangalore,Vegetables,Spinach,123,111,12,62.49,113.38,27.1,165.0
2025-02-28 15:45:16.210807200,Bangalore,Dairy,Cheese,136,99,37,54.42,88.02,20.8,231.0
2025-03-01 03:26:32.261507672,Mumbai,Dairy,Cheese,152,145,7,85.34,162.63,,136.0
2025-03-01 15:07:48.312208136,Mumbai,Fruits,Mango,200,146,54,78.07,130.98,21.7,179.0
2025-03-02 02:49:04.362908608,Delhi,Vegetables,Carrot,487,480,7,93.99,164.12,37.6,380.0
2025-03-02 14:30:20.413609072,Bangalore,Vegetables,Spinach,222,129,93,88.83,164.18,23.7,99.0
2025-03-03 02:11:36.464309536,Hyderabad,Dairy,Yogurt,494,461,33,70.54,100.26,35.9,489.0
2025-03-03 13:52:52.515010008,Hyderabad,Vegetables,Carrot,120,75,45,75.1,104.78,38.4,237.0
2025-03-04 01:34:08.565710472,Bangalore,Vegetables,Spinach,250,149,101,89.99,120.87,29.9,170.0
2025-03-04 13:15:24.616410936,Chennai,Fruits,Orange,248,193,55,37.24,60.4,26.1,386.0
2025-03-05 00:56:40.667111408,Bangalore,Fruits,Orange,105,78,27,10.9,20.9,32.6,371.0
2025-03-05 12:37:56.717811872,Chennai,Dairy,Yogurt,436,373,63,19.91,31.31,25.3,465.0
2025-03-06 00:19:12.768512344,Mumbai,Fruits,Mango,437,327,110,72.77,127.34,37.2,96.0
2025-03-06 12:00:28.819212808,Hyderabad,Fruits,Banana,373,248,125,18.43,36.28,33.4,248.0
2025-03-06 23:41:44.869913272,Mumbai,Prepared Food,Sandwich,333,298,35,95.31,141.15,27.4,269.0
2025-03-07 11:23:00.920613744,Chennai,Dairy,Cheese,408,355,53,41.56,76.51,37.7,335.0
2025-03-07 23:04:16.971314208,Chennai,Dairy,Milk,325,184,141,73.65,105.56,28.1,102.0
2025-03-08 10:45:33.022014672,Delhi,Dairy,Cheese,463,365,98,55.29,90.97,20.1,413.0
2025-03-08 22:26:49.072715144,Delhi,Dairy,Cheese,182,110,72,,75.13,34.6,415.0
2025-03-09 10:08:05.123415608,Mumbai,Dairy,Cheese,157,94,63,78.12,134.73,23.7,283.0
2025-03-09 21:49:21.174116080,Delhi,Bakery,Donut,380,355,25,90.27,135.5,27.2,123.0
2025-03-10 09:30:37.224816544,Mumbai,Vegetables,Carrot,354,221,133,69.71,131.43,24.7,443.0
2025-03-10 21:11:53.275517008,Mumbai,Fruits,Banana,456,354,102,51.58,99.66,21.1,311.0
2025-03-11 08:53:09.326217480,Delhi,Fruits,Orange,320,298,22,,80.92,21.4,274.0
2025-03-11 20:34:25.376917944,Delhi,Dairy,Cheese,282,226,56,33.01,51.34,38.6,285.0
2025-03-12 08:15:41.427618408,Mumbai,Prepared Food,Pizza,356,227,129,50.0,69.96,22.3,313.0
2025-03-12 19:56:57.478318880,Bangalore,Bakery,Cake,236,215,21,45.05,88.58,27.0,133.0
2025-03-13 07:38:13.529019344,Mumbai,Dairy,Milk,351,344,7,43.46,57.04,35.5,344.0
2025-03-13 19:19:29.579719808,Hyderabad,Fruits,Orange,401,257,144,60.9,100.65,20.3,83.0
2025-03-14 07:00:45.630420280,Hyderabad,Vegetables,Carrot,260,189,71,53.55,96.92,27.0,338.0
2025-03-14 18:42:01.681120744,Chennai,Vegetables,Tomato,304,251,53,17.59,31.3,35.6,190.0
2025-03-15 06:23:17.731821216,Hyderabad,Bakery,Donut,338,230,108,49.81,88.07,26.9,444.0
2025-03-15 18:04:33.782521680,Hyderabad,Vegetables,Potato,276,199,77,98.1,154.06,25.9,102.0
2025-03-16 05:45:49.833222144,Hyderabad,Dairy,Cheese,155,88,67,91.03,160.7,22.3,229.0
2025-03-16 17:27:05.883922616,Delhi,Fruits,Orange,407,302,105,88.14,140.13,35.4,107.0
2025-03-17 05:08:21.934623080,Mumbai,Prepared Food,Burger,202,122,80,10.91,15.32,37.1,111.0
2025-03-17 16:49:37.985323544,Hyderabad,Dairy,Butter,332,279,53,95.05,168.38,21.4,201.0
2025-03-18 04:30:54.036024016,Bangalore,Vegetables,Tomato,240,162,78,50.99,87.07,27.8,272.0
2025-03-18 16:12:10.086724480,Bangalore,Bakery,Donut,239,231,8,40.45,79.07,40.1,396.0
2025-03-19 03:53:26.137424952,Chennai,Bakery,Bread,208,144,64,95.3,127.47,22.3,190.0
2025-03-19 15:34:42.188125416,Hyderabad,Vegetables,Carrot,470,356,114,90.29,163.7,31.2,111.0
2025-03-20 03:15:58.238825880,Chennai,Prepared Food,Pizza,218,204,14,17.93,28.5,36.5,386.0
2025-03-20 14:57:14.289526352,Mumbai,Dairy,Butter,339,321,18,49.65,94.33,35.1,172.0
2025-03-21 02:38:30.340226816,Delhi,Prepared Food,Sandwich,115,79,36,69.43,115.66,20.5,87.0
2025-03-21 14:19:46.390927280,Hyderabad,Prepared Food,Rice Bowl,199,198,1,28.74,41.49,24.2,128.0
2025-03-22 02:01:02.441627752,Bangalore,Bakery,Croissant,275,162,113,79.74,144.7,37.5,55.0
2025-03-22 13:42:18.492328216,Mumbai,Dairy,Butter,215,152,63,40.27,68.89,22.3,259.0
2025-03-23 01:23:34.543028688,Bangalore,Bakery,Donut,343,273,70,76.13,112.41,30.8,141.0
2025-03-23 13:04:50.593729152,Chennai,Fruits,Mango,378,343,35,95.9,183.35,35.6,327.0
2025-03-24 00:46:06.644429616,Mumbai,Fruits,Mango,433,276,157,22.96,45.91,33.7,210.0
2025-03-24 12:27:22.695130088,Delhi,Fruits,Banana,133,122,11,99.72,159.68,27.0,95.0
2025-03-25 00:08:38.745830552,Mumbai,Bakery,Bread,311,283,28,33.87,60.3,40.9,443.0
2025-03-25 11:49:54.796531016,Bangalore,Fruits,Mango,144,137,7,33.53,65.81,36.0,209.0
2025-03-25 23:31:10.847231488,Mumbai,Dairy,Yogurt,289,191,98,77.84,135.08,31.9,253.0
2025-03-26 11:12:26.897931952,Mumbai,Prepared Food,Burger,422,313,109,42.38,67.13,41.3,321.0
2025-03-26 22:53:42.948632424,Mumbai,Dairy,Butter,394,392,2,34.93,47.02,35.5,360.0
2025-03-27 10:34:58.999332888,Delhi,Bakery,Bread,376,242,134,90.22,143.26,23.2,283.0
2025-03-27 22:16:15.050033352,Hyderabad,Bakery,Bread,477,285,192,10.9,14.82,37.8,277.0
2025-03-28 09:57:31.100733824,Chennai,Vegetables,Tomato,122,85,37,71.49,95.56,37.2,445.0
2025-03-28 21:38:47.151434288,Mumbai,Dairy,Yogurt,258,233,25,30.96,58.57,36.0,64.0
2025-03-29 09:20:03.202134752,Bangalore,Bakery,Croissant,458,446,12,29.06,53.9,24.1,126.0
2025-03-29 21:01:19.252835224,Chennai,Prepared Food,Rice Bowl,223,140,83,17.2,26.69,38.9,346.0
2025-03-30 08:42:35.303535688,Chennai,Fruits,Mango,125,74,51,93.28,177.94,31.0,412.0
2025-03-30 20:23:51.354236160,Delhi,Dairy,Yogurt,285,225,60,82.45,163.01,25.9,202.0
2025-03-31 08:05:07.404936624,Hyderabad,Bakery,Croissant,214,122,92,23.0,37.02,27.4,382.0
2025-03-31 19:46:23.455637088,Hyderabad,Prepared Food,Burger,151,149,2,78.49,141.21,28.1,488.0
2025-04-01 07:27:39.506337560,Chennai,Prepared Food,Burger,408,368,40,39.12,55.89,32.7,438.0
2025-04-01 19:08:55.557038024,Delhi,Vegetables,Spinach,248,212,36,69.04,106.24,36.4,216.0
2025-04-02 06:50:11.607738488,Delhi,Vegetables,Tomato,436,387,49,97.73,183.53,21.3,462.0
2025-04-02 18:31:27.658438960,Mumbai,Vegetables,Spinach,374,301,73,92.13,176.12,31.0,199.0
2025-04-03 06:12:43.709139424,Chennai,Bakery,Croissant,388,345,43,27.2,50.41,30.0,201.0
2025-04-03 17:53:59.759839888,Mumbai,Fruits,Orange,418,341,77,77.41,115.39,22.6,205.0
2025-04-04 05:35:15.810540360,Mumbai,Vegetables,Tomato,395,393,2,59.56,116.8,24.7,234.0
2025-04-04 17:16:31.861240824,Bangalore,Bakery,Cake,429,341,88,83.67,161.46,37.2,424.0
2025-04-05 04:57:47.911941296,Hyderabad,Fruits,Banana,336,220,116,13.27,18.2,36.0,137.0
2025-04-05 16:39:03.962641760,Bangalore,Bakery,Bread,150,129,21,57.21,100.48,37.1,242.0
2025-04-06 04:20:20.013342224,Delhi,Vegetables,Potato,303,176,127,41.11,74.83,29.6,341.0
2025-04-06 16:01:36.064042696,Hyderabad,Vegetables,Carrot,240,149,91,95.31,128.53,30.0,336.0
2025-04-07 03:42:52.114743160,Bangalore,Prepared Food,Rice Bowl,287,286,1,78.07,144.89,30.9,372.0
2025-04-07 15:24:08.165443624,Chennai,Fruits,Orange,215,209,6,90.66,161.37,38.9,120.0
2025-04-08 03:05:24.216144096,Delhi,Dairy,Cheese,204,199,5,48.6,83.1,31.5,376.0
2025-04-08 14:46:40.266844560,Mumbai,Dairy,Milk,164,123,41,42.31,78.94,28.5,110.0
2025-04-09 02:27:56.317545032,Delhi,Prepared Food,Burger,482,404,78,77.0,108.29,22.9,402.0
2025-04-09 14:09:12.368245496,Mumbai,Vegetables,Tomato,123,97,26,,105.96,31.5,487.0
2025-04-10 01:50:28.418945960,Hyderabad,Dairy,Cheese,174,145,29,11.59,19.26,31.7,103.0
2025-04-10 13:31:44.469646432,Chennai,Dairy,Butter,486,404,82,81.11,117.81,34.9,399.0
2025-04-11 01:13:00.520346896,Bangalore,Dairy,Butter,470,386,84,42.0,78.38,26.5,207.0
2025-04-11 12:54:16.571047360,Hyderabad,Vegetables,Carrot,121,99,22,86.61,161.0,25.9,405.0
2025-04-12 00:35:32.621747832,Chennai,Vegetables,Spinach,492,374,118,49.48,71.88,22.9,216.0
2025-04-12 12:16:48.672448296,Mumbai,Bakery,Cake,147,86,61,52.17,89.41,39.5,260.0
2025-04-12 23:58:04.723148768,Hyderabad,Prepared Food,Rice Bowl,291,221,70,11.56,19.48,38.9,288.0
2025-04-13 11:39:20.773849232,Bangalore,Vegetables,Spinach,462,455,7,41.01,57.93,32.4,138.0
2025-04-13 23:20:36.824549696,Chennai,Prepared Food,Sandwich,443,436,7,22.86,41.95,37.4,84.0
2025-04-14 11:01:52.875250168,Chennai,Bakery,Croissant,493,335,158,89.4,143.37,36.4,490.0
2025-04-14 22:43:08.925950632,Bangalore,Prepared Food,Rice Bowl,419,270,149,62.86,89.38,41.2,154.0
2025-04-15 10:24:24.976651096,Hyderabad,Dairy,Yogurt,159,135,24,63.84,109.89,21.4,218.0
2025-04-15 22:05:41.027351568,Delhi,Prepared Food,Sandwich,344,267,77,33.79,50.72,31.2,245.0
2025-04-16 09:46:57.078052032,Mumbai,Vegetables,Spinach,203,152,51,11.35,17.24,32.9,216.0
2025-04-16 21:28:13.128752504,Chennai,Dairy,Milk,164,104,60,38.43,69.58,39.2,154.0
2025-04-17 09:09:29.179452968,Hyderabad,Dairy,Butter,453,309,144,39.97,55.46,22.3,182.0
2025-04-17 20:50:45.230153432,Chennai,Bakery,Donut,206,129,77,57.41,76.93,22.4,347.0
2025-04-18 08:32:01.280853904,Mumbai,Fruits,Apple,419,260,159,83.63,164.8,38.1,254.0
2025-04-18 20:13:17.331554368,Chennai,Fruits,Banana,297,192,105,,26.34,37.8,179.0
2025-04-19 07:54:33.382254832,Delhi,Prepared Food,Rice Bowl,455,303,152,94.22,161.9,37.8,339.0
2025-04-19 19:35:49.432955304,Bangalore,Fruits,Banana,229,218,11,27.75,40.22,34.9,294.0
2025-04-20 07:17:05.483655768,Chennai,Dairy,Milk,107,67,40,91.37,128.79,28.1,428.0
2025-04-20 18:58:21.534356240,Mumbai,Fruits,Apple,375,353,22,92.33,130.82,22.7,203.0
2025-04-21 06:39:37.585056704,Mumbai,Bakery,Cake,258,182,76,37.89,62.72,28.8,245.0
2025-04-21 18:20:53.635757168,Hyderabad,Dairy,Yogurt,374,274,100,39.43,68.59,26.1,153.0
2025-04-22 06:02:09.686457640,Bangalore,Fruits,Mango,155,106,49,88.55,165.61,25.1,72.0
2025-04-22 17:43:25.737158104,Bangalore,Prepared Food,Rice Bowl,293,233,60,96.22,158.97,21.8,134.0
2025-04-23 05:24:41.787858568,Mumbai,Dairy,Butter,396,328,68,27.36,39.23,36.9,205.0
2025-04-23 17:05:57.838559040,Hyderabad,Prepared Food,Rice Bowl,429,417,12,58.21,110.49,20.1,319.0
2025-04-24 04:47:13.889259504,Hyderabad,Vegetables,Tomato,262,209,53,69.34,114.93,30.5,69.0
2025-04-24 16:28:29.939959968,Bangalore,Dairy,Milk,203,152,51,82.14,137.22,30.6,302.0
2025-04-25 04:09:45.990660440,Delhi,Fruits,Mango,235,223,12,78.66,144.4,27.8,277.0
2025-04-25 15:51:02.041360904,Mumbai,Bakery,Cake,108,88,20,47.45,94.16,24.4,340.0
2025-04-26 03:32:18.092061376,Mumbai,Prepared Food,Pizza,235,132,103,91.98,159.19,29.1,477.0
2025-04-26 15:13:34.142761840,Delhi,Fruits,Apple,439,308,131,59.45,104.59,28.4,378.0
2025-04-27 02:54:50.193462304,Bangalore,Prepared Food,Burger,201,186,15,56.04,79.09,21.2,418.0
2025-04-27 14:36:06.244162776,Bangalore,Prepared Food,Rice Bowl,127,121,6,44.45,81.34,26.7,250.0
2025-04-28 02:17:22.294863240,Chennai,Bakery,Cake,467,339,128,16.52,24.83,39.4,495.0
2025-04-28 13:58:38.345563704,Mumbai,Prepared Food,Sandwich,402,332,70,81.15,119.3,40.0,293.0
2025-04-29 01:39:54.396264176,Delhi,Fruits,Apple,183,115,68,67.71,107.63,26.4,495.0
2025-04-29 13:21:10.446964640,Mumbai,Fruits,Apple,345,221,124,97.21,189.87,39.2,141.0
2025-04-30 01:02:26.497665112,Delhi,Bakery,Bread,333,228,105,61.94,108.39,38.7,477.0
2025-04-30 12:43:42.548365576,Hyderabad,Fruits,Apple,151,136,15,21.92,38.81,31.2,82.0
2025-05-01 00:24:58.599066040,Hyderabad,Bakery,Cake,453,305,148,37.29,59.69,30.4,321.0
2025-05-01 12:06:14.649766512,Chennai,Prepared Food,Burger,370,352,18,72.45,102.28,39.7,410.0
2025-05-01 23:47:30.700466976,Bangalore,Dairy,Yogurt,148,145,3,13.49,19.3,38.3,120.0
2025-05-02 11:28:46.751167440,Chennai,Fruits,Apple,370,313,57,10.02,14.72,24.6,180.0
2025-05-02 23:10:02.801867912,Hyderabad,Bakery,Cake,266,171,95,27.24,45.03,39.0,58.0
2025-05-03 10:51:18.852568376,Mumbai,Prepared Food,Burger,406,286,120,77.29,130.27,38.0,240.0
2025-05-03 22:32:34.903268848,Chennai,Fruits,Apple,267,200,67,54.4,72.25,41.7,466.0
2025-05-04 10:13:50.953969312,Hyderabad,Vegetables,Carrot,109,94,15,62.72,107.3,29.8,189.0
2025-05-04 21:55:07.004669776,Delhi,Dairy,Cheese,328,242,86,69.73,128.92,28.7,369.0
2025-05-05 09:36:23.055370248,Bangalore,Bakery,Cake,289,246,43,71.94,133.05,37.5,258.0
2025-05-05 21:17:39.106070712,Chennai,Bakery,Croissant,488,372,116,93.69,153.53,30.8,483.0
2025-05-06 08:58:55.156771176,Hyderabad,Bakery,Cake,445,429,16,51.41,67.38,26.2,319.0
